"Step","4l4h32-agtt-shortest-path (path) - train/loss","4l4h32-agtt-shortest-path (path) - train/loss__MIN","4l4h32-agtt-shortest-path (path) - train/loss__MAX","4l4h32-agtt-shortest-path (path) - val/loss","4l4h32-agtt-shortest-path (path) - val/loss__MIN","4l4h32-agtt-shortest-path (path) - val/loss__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/loss","5l64-mpnn-shortest-path (er+sbm+path) - train/loss__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/loss__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/loss","5l64-mpnn-shortest-path (er+sbm+path) - val/loss__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/loss__MAX","4l4h32-gps-shortest-path (er+sbm+path) - train/loss","4l4h32-gps-shortest-path (er+sbm+path) - train/loss__MIN","4l4h32-gps-shortest-path (er+sbm+path) - train/loss__MAX","4l4h32-gps-shortest-path (er+sbm+path) - val/loss","4l4h32-gps-shortest-path (er+sbm+path) - val/loss__MIN","4l4h32-gps-shortest-path (er+sbm+path) - val/loss__MAX","2l4h16-ibtt-shortest-path (path) - train/loss","2l4h16-ibtt-shortest-path (path) - train/loss__MIN","2l4h16-ibtt-shortest-path (path) - train/loss__MAX","2l4h16-ibtt-shortest-path (path) - val/loss","2l4h16-ibtt-shortest-path (path) - val/loss__MIN","2l4h16-ibtt-shortest-path (path) - val/loss__MAX"
"173","0.27635943330824375","0.27635943330824375","0.27635943330824375","0.1687542274594307","0.1687542274594307","0.1687542274594307","0.4062688735624154","0.4062688735624154","0.4062688735624154","0.44812313622484606","0.44812313622484606","0.44812313622484606","0.24044991129388413","0.24044991129388413","0.24044991129388413","0.7522580859561762","0.7522580859561762","0.7522580859561762","0.3482294827699661","0.3482294827699661","0.3482294827699661","0.3279736408820519","0.3279736408820519","0.3279736408820519"
"174","0.24664204753935337","0.24664204753935337","0.24664204753935337","0.15789480041712523","0.15789480041712523","0.15789480041712523","0.3994564674794674","0.3994564674794674","0.3994564674794674","0.4617131343111396","0.4617131343111396","0.4617131343111396","0.24788823351264","0.24788823351264","0.24788823351264","0.7502302924791971","0.7502302924791971","0.7502302924791971","0.327446119983991","0.327446119983991","0.327446119983991","0.3205267179470796","0.3205267179470796","0.3205267179470796"
"175","0.2466439474374056","0.2466439474374056","0.2466439474374056","0.17992873676121235","0.17992873676121235","0.17992873676121235","0.3934688574324052","0.3934688574324052","0.3934688574324052","0.4513094996412595","0.4513094996412595","0.4513094996412595","0.25194725890954334","0.25194725890954334","0.25194725890954334","0.7596167819574475","0.7596167819574475","0.7596167819574475","0.3567969520886739","0.3567969520886739","0.3567969520886739","0.3169954785933861","0.3169954785933861","0.3169954785933861"
"176","0.2622062135487795","0.2622062135487795","0.2622062135487795","0.18987058755010366","0.18987058755010366","0.18987058755010366","0.4098796546459198","0.4098796546459198","0.4098796546459198","0.4606452553222577","0.4606452553222577","0.4606452553222577","0.24539682765801749","0.24539682765801749","0.24539682765801749","0.7818421895305315","0.7818421895305315","0.7818421895305315","0.3496277670065562","0.3496277670065562","0.3496277670065562","0.31853729486465454","0.31853729486465454","0.31853729486465454"
"177","0.2551110237836838","0.2551110237836838","0.2551110237836838","0.15957942884415388","0.15957942884415388","0.15957942884415388","0.37935806562503177","0.37935806562503177","0.37935806562503177","0.44704761542379856","0.44704761542379856","0.44704761542379856","0.25627591212590534","0.25627591212590534","0.25627591212590534","0.7098058707391223","0.7098058707391223","0.7098058707391223","0.3645708620548248","0.3645708620548248","0.3645708620548248","0.3616527903538484","0.3616527903538484","0.3616527903538484"
"178","0.2850470654666424","0.2850470654666424","0.2850470654666424","0.17934378888458014","0.17934378888458014","0.17934378888458014","0.3919790983200073","0.3919790983200073","0.3919790983200073","0.43927249405533075","0.43927249405533075","0.43927249405533075","0.24915655453999838","0.24915655453999838","0.24915655453999838","0.7786431809266409","0.7786431809266409","0.7786431809266409","0.3615907390912374","0.3615907390912374","0.3615907390912374","0.32527973560186535","0.32527973560186535","0.32527973560186535"
"179","0.273990985006094","0.273990985006094","0.273990985006094","0.17524924594908953","0.17524924594908953","0.17524924594908953","0.39358851810296375","0.39358851810296375","0.39358851810296375","0.4480617167428136","0.4480617167428136","0.4480617167428136","0.24611425772309303","0.24611425772309303","0.24611425772309303","0.740969224832952","0.740969224832952","0.740969224832952","0.32665789922078453","0.32665789922078453","0.32665789922078453","0.32256787442244017","0.32256787442244017","0.32256787442244017"
"180","0.2536321561783552","0.2536321561783552","0.2536321561783552","0.17471978161484003","0.17471978161484003","0.17471978161484003","0.38648998488982517","0.38648998488982517","0.38648998488982517","0.4555339580401778","0.4555339580401778","0.4555339580401778","0.2390463842699925","0.2390463842699925","0.2390463842699925","0.7394368788227439","0.7394368788227439","0.7394368788227439","0.3499360124270121","0.3499360124270121","0.3499360124270121","0.3256577860850554","0.3256577860850554","0.3256577860850554"
"181","0.3529935833066702","0.3529935833066702","0.3529935833066702","0.1994145391508937","0.1994145391508937","0.1994145391508937","0.3957417582472165","0.3957417582472165","0.3957417582472165","0.4593753516674042","0.4593753516674042","0.4593753516674042","0.24157529138028622","0.24157529138028622","0.24157529138028622","0.7513921301191052","0.7513921301191052","0.7513921301191052","0.33653494517008464","0.33653494517008464","0.33653494517008464","0.3125963451770636","0.3125963451770636","0.3125963451770636"
"182","0.24877061508595943","0.24877061508595943","0.24877061508595943","0.17794025596231222","0.17794025596231222","0.17794025596231222","0.38250839213530224","0.38250839213530224","0.38250839213530224","0.45872088242322206","0.45872088242322206","0.45872088242322206","0.25127254364391166","0.25127254364391166","0.25127254364391166","0.7705497688924273","0.7705497688924273","0.7705497688924273","0.3259281913439433","0.3259281913439433","0.3259281913439433","0.3020300486913094","0.3020300486913094","0.3020300486913094"
"183","0.3534918297082186","0.3534918297082186","0.3534918297082186","0.22383571602404118","0.22383571602404118","0.22383571602404118","0.41680088949700195","0.41680088949700195","0.41680088949700195","0.44981810605774325","0.44981810605774325","0.44981810605774325","0.24499689290920892","0.24499689290920892","0.24499689290920892","0.7557688895612955","0.7557688895612955","0.7557688895612955","0.3477719992399216","0.3477719992399216","0.3477719992399216","0.3066285837155122","0.3066285837155122","0.3066285837155122"
"184","0.2730527948588133","0.2730527948588133","0.2730527948588133","0.17300364933907986","0.17300364933907986","0.17300364933907986","0.38908030341068905","0.38908030341068905","0.38908030341068905","0.45613176623980206","0.45613176623980206","0.45613176623980206","0.23776843150456747","0.23776843150456747","0.23776843150456747","0.774115986811618","0.774115986811618","0.774115986811618","0.3141461819410324","0.3141461819410324","0.3141461819410324","0.3218224071539365","0.3218224071539365","0.3218224071539365"
"185","0.2608116678893566","0.2608116678893566","0.2608116678893566","0.16536220535635948","0.16536220535635948","0.16536220535635948","0.3930446654558182","0.3930446654558182","0.3930446654558182","0.44548033984998864","0.44548033984998864","0.44548033984998864","0.24011099276443323","0.24011099276443323","0.24011099276443323","0.7659167802582184","0.7659167802582184","0.7659167802582184","0.3469898819923401","0.3469898819923401","0.3469898819923401","0.29894792231229633","0.29894792231229633","0.29894792231229633"
"186","0.26861985214054585","0.26861985214054585","0.26861985214054585","0.1505929073318839","0.1505929073318839","0.1505929073318839","0.39314249778787297","0.39314249778787297","0.39314249778787297","0.4462151589492957","0.4462151589492957","0.4462151589492957","0.24082379695028067","0.24082379695028067","0.24082379695028067","0.7714029823740324","0.7714029823740324","0.7714029823740324","0.31925402879714965","0.31925402879714965","0.31925402879714965","0.29234418960718006","0.29234418960718006","0.29234418960718006"
"187","0.24170145019888878","0.24170145019888878","0.24170145019888878","0.1477433079853654","0.1477433079853654","0.1477433079853654","0.3876898630211751","0.3876898630211751","0.3876898630211751","0.44464685457448166","0.44464685457448166","0.44464685457448166","0.2449369989335537","0.2449369989335537","0.2449369989335537","0.7887018869320551","0.7887018869320551","0.7887018869320551","0.3492657701174418","0.3492657701174418","0.3492657701174418","0.3246852526297936","0.3246852526297936","0.3246852526297936"
"188","0.22442696243524551","0.22442696243524551","0.22442696243524551","0.16427286807447672","0.16427286807447672","0.16427286807447672","0.39488839109738666","0.39488839109738666","0.39488839109738666","0.4455639657874902","0.4455639657874902","0.4455639657874902","0.24049561098217964","0.24049561098217964","0.24049561098217964","0.7842096881940961","0.7842096881940961","0.7842096881940961","0.337800869345665","0.337800869345665","0.337800869345665","0.2972376105877069","0.2972376105877069","0.2972376105877069"
"189","0.28906802274286747","0.28906802274286747","0.28906802274286747","0.16134211979806423","0.16134211979806423","0.16134211979806423","0.38200145090619725","0.38200145090619725","0.38200145090619725","0.45085866438845795","0.45085866438845795","0.45085866438845795","0.2371639423072338","0.2371639423072338","0.2371639423072338","0.7752330237999558","0.7752330237999558","0.7752330237999558","0.31195206940174103","0.31195206940174103","0.31195206940174103","0.2989606089316882","0.2989606089316882","0.2989606089316882"
"190","0.21800108067691326","0.21800108067691326","0.21800108067691326","0.17971714586019516","0.17971714586019516","0.17971714586019516","0.3899344764649868","0.3899344764649868","0.3899344764649868","0.45398645258198184","0.45398645258198184","0.45398645258198184","0.24204185542960963","0.24204185542960963","0.24204185542960963","0.7470651203766465","0.7470651203766465","0.7470651203766465","0.31431550681591036","0.31431550681591036","0.31431550681591036","0.2761984719679906","0.2761984719679906","0.2761984719679906"
"191","0.19732155092060566","0.19732155092060566","0.19732155092060566","0.1375938504934311","0.1375938504934311","0.1375938504934311","0.38365839049220085","0.38365839049220085","0.38365839049220085","0.4536246390392383","0.4536246390392383","0.4536246390392383","0.2380784017344316","0.2380784017344316","0.2380784017344316","0.7825616762662927","0.7825616762662927","0.7825616762662927","0.308830859263738","0.308830859263738","0.308830859263738","0.29978723709399885","0.29978723709399885","0.29978723709399885"
"192","0.2442217692732811","0.2442217692732811","0.2442217692732811","0.11855747364461422","0.11855747364461422","0.11855747364461422","0.3901841839154561","0.3901841839154561","0.3901841839154561","0.4486397011205554","0.4486397011205554","0.4486397011205554","0.2405929546803236","0.2405929546803236","0.2405929546803236","0.7278446014970541","0.7278446014970541","0.7278446014970541","0.29298577507336937","0.29298577507336937","0.29298577507336937","0.3164320175464337","0.3164320175464337","0.3164320175464337"
"193","0.22601368092000484","0.22601368092000484","0.22601368092000484","0.13447714410722256","0.13447714410722256","0.13447714410722256","0.3796403867503007","0.3796403867503007","0.3796403867503007","0.4511798908933997","0.4511798908933997","0.4511798908933997","0.24363919844230017","0.24363919844230017","0.24363919844230017","0.8286110901584228","0.8286110901584228","0.8286110901584228","0.30831330418586733","0.30831330418586733","0.30831330418586733","0.29497925020181215","0.29497925020181215","0.29497925020181215"
"194","0.2435249164700508","0.2435249164700508","0.2435249164700508","0.13342710956931114","0.13342710956931114","0.13342710956931114","0.3824579206605752","0.3824579206605752","0.3824579206605752","0.4402487799525261","0.4402487799525261","0.4402487799525261","0.2464807958652576","0.2464807958652576","0.2464807958652576","0.7509967992082238","0.7509967992082238","0.7509967992082238","0.3202741334835688","0.3202741334835688","0.3202741334835688","0.27462905645370483","0.27462905645370483","0.27462905645370483"
"195","0.20180794782936573","0.20180794782936573","0.20180794782936573","0.1625168565660715","0.1625168565660715","0.1625168565660715","0.37991448243459064","0.37991448243459064","0.37991448243459064","0.4489797968417406","0.4489797968417406","0.4489797968417406","0.24061431425313154","0.24061431425313154","0.24061431425313154","0.7417608629912138","0.7417608629912138","0.7417608629912138","0.3117050419251124","0.3117050419251124","0.3117050419251124","0.28135999693320346","0.28135999693320346","0.28135999693320346"
"196","0.226663364097476","0.226663364097476","0.226663364097476","0.13396890368312597","0.13396890368312597","0.13396890368312597","0.3803673020253579","0.3803673020253579","0.3803673020253579","0.4494731090962887","0.4494731090962887","0.4494731090962887","0.23371992663790783","0.23371992663790783","0.23371992663790783","0.8335883046189944","0.8335883046189944","0.8335883046189944","0.30239737033843994","0.30239737033843994","0.30239737033843994","0.2854024813725398","0.2854024813725398","0.2854024813725398"
"197","0.2078369092196226","0.2078369092196226","0.2078369092196226","0.14303621277213097","0.14303621277213097","0.14303621277213097","0.38162073120474815","0.38162073120474815","0.38162073120474815","0.4453650526702404","0.4453650526702404","0.4453650526702404","0.2330122540394465","0.2330122540394465","0.2330122540394465","0.7368328667556246","0.7368328667556246","0.7368328667556246","0.32979446450869243","0.32979446450869243","0.32979446450869243","0.29025269471682036","0.29025269471682036","0.29025269471682036"
"198","0.24552488885819912","0.24552488885819912","0.24552488885819912","0.15044790133833885","0.15044790133833885","0.15044790133833885","0.3845051899552345","0.3845051899552345","0.3845051899552345","0.4505045122156541","0.4505045122156541","0.4505045122156541","0.2362771493693193","0.2362771493693193","0.2362771493693193","0.7780088549479842","0.7780088549479842","0.7780088549479842","0.3147404283285141","0.3147404283285141","0.3147404283285141","0.2905353892308015","0.2905353892308015","0.2905353892308015"
"199","0.21571808774024248","0.21571808774024248","0.21571808774024248","0.14387922268360853","0.14387922268360853","0.14387922268360853","0.3807238930215438","0.3807238930215438","0.3807238930215438","0.4568872172385454","0.4568872172385454","0.4568872172385454","0.23800529850025973","0.23800529850025973","0.23800529850025973","0.7795085106045008","0.7795085106045008","0.7795085106045008","0.2986895740032196","0.2986895740032196","0.2986895740032196","0.2746005384967877","0.2746005384967877","0.2746005384967877"
"200","0.22559726424515247","0.22559726424515247","0.22559726424515247","0.13145086308941245","0.13145086308941245","0.13145086308941245","0.39095383261640865","0.39095383261640865","0.39095383261640865","0.449534189576904","0.449534189576904","0.449534189576904","0.2372284239778916","0.2372284239778916","0.2372284239778916","0.7677307625611623","0.7677307625611623","0.7677307625611623","0.29776636362075803","0.29776636362075803","0.29776636362075803","0.26588128621761614","0.26588128621761614","0.26588128621761614"
"201","0.1672641932964325","0.1672641932964325","0.1672641932964325","0.13782163988798857","0.13782163988798857","0.13782163988798857","0.3802140032251676","0.3802140032251676","0.3802140032251676","0.448738188482821","0.448738188482821","0.448738188482821","0.235168827076753","0.235168827076753","0.235168827076753","0.7482436532154679","0.7482436532154679","0.7482436532154679","0.29306106468041737","0.29306106468041737","0.29306106468041737","0.2785419294467339","0.2785419294467339","0.2785419294467339"
"202","0.22815656661987305","0.22815656661987305","0.22815656661987305","0.14642260083928704","0.14642260083928704","0.14642260083928704","0.37560931717356044","0.37560931717356044","0.37560931717356044","0.44427919667214155","0.44427919667214155","0.44427919667214155","0.2330529037863016","0.2330529037863016","0.2330529037863016","0.7796628074720502","0.7796628074720502","0.7796628074720502","0.29368458191553753","0.29368458191553753","0.29368458191553753","0.263819348353606","0.263819348353606","0.263819348353606"
"203","0.2197386883199215","0.2197386883199215","0.2197386883199215","0.14501783158630133","0.14501783158630133","0.14501783158630133","0.3871243732670943","0.3871243732670943","0.3871243732670943","0.44911057719339925","0.44911057719339925","0.44911057719339925","0.22773638491829237","0.22773638491829237","0.22773638491829237","0.782224828687807","0.782224828687807","0.782224828687807","0.2967599183320999","0.2967599183320999","0.2967599183320999","0.290350782756622","0.290350782756622","0.290350782756622"
"204","0.21959846373647451","0.21959846373647451","0.21959846373647451","0.1397046661004424","0.1397046661004424","0.1397046661004424","0.3826864796380202","0.3826864796380202","0.3826864796380202","0.4590804983551304","0.4590804983551304","0.4590804983551304","0.24234883735577264","0.24234883735577264","0.24234883735577264","0.8056058917815486","0.8056058917815486","0.8056058917815486","0.3144147336483002","0.3144147336483002","0.3144147336483002","0.2728456419247847","0.2728456419247847","0.2728456419247847"
"205","0.289525480940938","0.289525480940938","0.289525480940938","0.13261295016855001","0.13261295016855001","0.13261295016855001","0.3978655052681764","0.3978655052681764","0.3978655052681764","0.45047422250111896","0.45047422250111896","0.45047422250111896","0.23908688438435396","0.23908688438435396","0.23908688438435396","0.7747830025230845","0.7747830025230845","0.7747830025230845","0.28484838306903837","0.28484838306903837","0.28484838306903837","0.2703449920966075","0.2703449920966075","0.2703449920966075"
"206","0.25229473784565926","0.25229473784565926","0.25229473784565926","0.2848413195461035","0.2848413195461035","0.2848413195461035","0.37277645245194435","0.37277645245194435","0.37277645245194435","0.4468955161670844","0.4468955161670844","0.4468955161670844","0.2292416269580523","0.2292416269580523","0.2292416269580523","0.7752458282435933","0.7752458282435933","0.7752458282435933","0.2923108249902725","0.2923108249902725","0.2923108249902725","0.2598445753638561","0.2598445753638561","0.2598445753638561"
"207","0.2707474995404482","0.2707474995404482","0.2707474995404482","0.08898633206263185","0.08898633206263185","0.08898633206263185","0.3754248693585396","0.3754248693585396","0.3754248693585396","0.4471857128664851","0.4471857128664851","0.4471857128664851","0.23588799561063448","0.23588799561063448","0.23588799561063448","0.7702765470991532","0.7702765470991532","0.7702765470991532","0.288052840034167","0.288052840034167","0.288052840034167","0.24750395291126692","0.24750395291126692","0.24750395291126692"
"208","0.1749073751270771","0.1749073751270771","0.1749073751270771","0.1319155702367425","0.1319155702367425","0.1319155702367425","0.37164565299948055","0.37164565299948055","0.37164565299948055","0.44851571538796026","0.44851571538796026","0.44851571538796026","0.23370545854171118","0.23370545854171118","0.23370545854171118","0.7545968483512601","0.7545968483512601","0.7545968483512601","0.27599325478076936","0.27599325478076936","0.27599325478076936","0.2570379577003993","0.2570379577003993","0.2570379577003993"
"209","0.1949245110154152","0.1949245110154152","0.1949245110154152","0.1381280915811658","0.1381280915811658","0.1381280915811658","0.38293927038709324","0.38293927038709324","0.38293927038709324","0.4544403643036882","0.4544403643036882","0.4544403643036882","0.23536296499272188","0.23536296499272188","0.23536296499272188","0.7803175654262304","0.7803175654262304","0.7803175654262304","0.275187674164772","0.275187674164772","0.275187674164772","0.25635322813804334","0.25635322813804334","0.25635322813804334"
"210","0.21800441946834326","0.21800441946834326","0.21800441946834326","0.09297635173425078","0.09297635173425078","0.09297635173425078","0.37694270225862664","0.37694270225862664","0.37694270225862664","0.4417061336959402","0.4417061336959402","0.4417061336959402","0.22839599754661322","0.22839599754661322","0.22839599754661322","0.781063135402898","0.781063135402898","0.781063135402898","0.25767892400423686","0.25767892400423686","0.25767892400423686","0.2538867380756598","0.2538867380756598","0.2538867380756598"
"211","0.22279768995940685","0.22279768995940685","0.22279768995940685","0.11439255019649863","0.11439255019649863","0.11439255019649863","0.3805657799045245","0.3805657799045245","0.3805657799045245","0.4483696147799492","0.4483696147799492","0.4483696147799492","0.23066685938586792","0.23066685938586792","0.23066685938586792","0.7741510781149069","0.7741510781149069","0.7741510781149069","0.283780707915624","0.283780707915624","0.283780707915624","0.25702939411768544","0.25702939411768544","0.25702939411768544"
"212","0.2059219516813755","0.2059219516813755","0.2059219516813755","0.1486725341528654","0.1486725341528654","0.1486725341528654","0.3831583106269439","0.3831583106269439","0.3831583106269439","0.44329297449439764","0.44329297449439764","0.44329297449439764","0.2311443444341421","0.2311443444341421","0.2311443444341421","0.7572726731499037","0.7572726731499037","0.7572726731499037","0.2589989940325419","0.2589989940325419","0.2589989940325419","0.26161949049967986","0.26161949049967986","0.26161949049967986"
"213","0.22969862073659897","0.22969862073659897","0.22969862073659897","0.14813232328742743","0.14813232328742743","0.14813232328742743","0.37319909532864887","0.37319909532864887","0.37319909532864887","0.44204749787847203","0.44204749787847203","0.44204749787847203","0.23577050709476075","0.23577050709476075","0.23577050709476075","0.8164439831549922","0.8164439831549922","0.8164439831549922","0.2765297800302505","0.2765297800302505","0.2765297800302505","0.2494384697996653","0.2494384697996653","0.2494384697996653"
"214","0.18884367495775223","0.18884367495775223","0.18884367495775223","0.11953553464263678","0.11953553464263678","0.11953553464263678","0.3659290373325348","0.3659290373325348","0.3659290373325348","0.45207632208863896","0.45207632208863896","0.45207632208863896","0.2396776583045721","0.2396776583045721","0.2396776583045721","0.7629765200739106","0.7629765200739106","0.7629765200739106","0.2711755305528641","0.2711755305528641","0.2711755305528641","0.250260255084588","0.250260255084588","0.250260255084588"
"215","0.19489412289112806","0.19489412289112806","0.19489412289112806","0.11333735520020127","0.11333735520020127","0.11333735520020127","0.3737657566865285","0.3737657566865285","0.3737657566865285","0.4527416154742241","0.4527416154742241","0.4527416154742241","0.22449517250061035","0.22449517250061035","0.22449517250061035","0.7979074704150358","0.7979074704150358","0.7979074704150358","0.24524463713169098","0.24524463713169098","0.24524463713169098","0.23588995520885175","0.23588995520885175","0.23588995520885175"
"216","0.22523261047899723","0.22523261047899723","0.22523261047899723","0.10424939868971705","0.10424939868971705","0.10424939868971705","0.37926074241598445","0.37926074241598445","0.37926074241598445","0.441731092830499","0.441731092830499","0.441731092830499","0.22958223273356756","0.22958223273356756","0.22958223273356756","0.7690587450439731","0.7690587450439731","0.7690587450439731","0.242180135846138","0.242180135846138","0.242180135846138","0.23306588198129946","0.23306588198129946","0.23306588198129946"
"217","0.18511749617755413","0.18511749617755413","0.18511749617755413","0.10074072377756238","0.10074072377756238","0.10074072377756238","0.38685107852021855","0.38685107852021855","0.38685107852021855","0.4413533279051383","0.4413533279051383","0.4413533279051383","0.22693110505739847","0.22693110505739847","0.22693110505739847","0.7791691677023967","0.7791691677023967","0.7791691677023967","0.2608350098133087","0.2608350098133087","0.2608350098133087","0.23846667489180198","0.23846667489180198","0.23846667489180198"
"218","0.2306205853819847","0.2306205853819847","0.2306205853819847","0.11841619806364179","0.11841619806364179","0.11841619806364179","0.3693535514175892","0.3693535514175892","0.3693535514175892","0.46305802433441084","0.46305802433441084","0.46305802433441084","0.23024331902464232","0.23024331902464232","0.23024331902464232","0.7878974104921023","0.7878974104921023","0.7878974104921023","0.24739896754423776","0.24739896754423776","0.24739896754423776","0.25638350729758924","0.25638350729758924","0.25638350729758924"
"219","0.24914732202887535","0.24914732202887535","0.24914732202887535","0.1669103167951107","0.1669103167951107","0.1669103167951107","0.3893541743357976","0.3893541743357976","0.3893541743357976","0.451779334495465","0.451779334495465","0.451779334495465","0.23110267457862696","0.23110267457862696","0.23110267457862696","0.8156241569668055","0.8156241569668055","0.8156241569668055","0.27967584431171416","0.27967584431171416","0.27967584431171416","0.24780188844754145","0.24780188844754145","0.24780188844754145"
"220","0.2124420367181301","0.2124420367181301","0.2124420367181301","0.1034772228449583","0.1034772228449583","0.1034772228449583","0.369340218603611","0.369340218603611","0.369340218603611","0.45740141440182924","0.45740141440182924","0.45740141440182924","0.24234315939247608","0.24234315939247608","0.24234315939247608","0.7540330529833833","0.7540330529833833","0.7540330529833833","0.243009552359581","0.243009552359581","0.243009552359581","0.2674806754176433","0.2674806754176433","0.2674806754176433"
"221","0.17331201396882534","0.17331201396882534","0.17331201396882534","0.12462000688537955","0.12462000688537955","0.12462000688537955","0.384910074993968","0.384910074993968","0.384910074993968","0.49770656786859035","0.49770656786859035","0.49770656786859035","0.23407758213579655","0.23407758213579655","0.23407758213579655","0.7796175262580315","0.7796175262580315","0.7796175262580315","0.2604995499054591","0.2604995499054591","0.2604995499054591","0.23990444380503434","0.23990444380503434","0.23990444380503434"
"222","0.2213943675160408","0.2213943675160408","0.2213943675160408","0.16065193992108107","0.16065193992108107","0.16065193992108107","0.37974417209625244","0.37974417209625244","0.37974417209625244","0.4471333871285121","0.4471333871285121","0.4471333871285121","0.22744808408121267","0.22744808408121267","0.22744808408121267","0.7803103035936753","0.7803103035936753","0.7803103035936753","0.23736110230286916","0.23736110230286916","0.23736110230286916","0.2515506176994397","0.2515506176994397","0.2515506176994397"
"223","0.19057344552129507","0.19057344552129507","0.19057344552129507","0.1665797382593155","0.1665797382593155","0.1665797382593155","0.5272587488094965","0.5272587488094965","0.5272587488094965","0.5189227542529503","0.5189227542529503","0.5189227542529503","0.2259490049133698","0.2259490049133698","0.2259490049133698","0.7849811079601446","0.7849811079601446","0.7849811079601446","0.26971528232097625","0.26971528232097625","0.26971528232097625","0.233414521584144","0.233414521584144","0.233414521584144"
"224","0.19962703995406628","0.19962703995406628","0.19962703995406628","0.12284056935459375","0.12284056935459375","0.12284056935459375","0.37824776768684387","0.37824776768684387","0.37824776768684387","0.45050493876139325","0.45050493876139325","0.45050493876139325","0.2326788172746698","0.2326788172746698","0.2326788172746698","0.7781291349480549","0.7781291349480549","0.7781291349480549","0.23940827548503876","0.23940827548503876","0.23940827548503876","0.24166499479458883","0.24166499479458883","0.24166499479458883"
"225","0.18601864203810692","0.18601864203810692","0.18601864203810692","0.09914931049570441","0.09914931049570441","0.09914931049570441","0.38075053816040355","0.38075053816040355","0.38075053816040355","0.4789452236145735","0.4789452236145735","0.4789452236145735","0.22604707442224026","0.22604707442224026","0.22604707442224026","0.7868859317774574","0.7868859317774574","0.7868859317774574","0.23583261171976724","0.23583261171976724","0.23583261171976724","0.2280532860985169","0.2280532860985169","0.2280532860985169"
"226","0.1675045294687152","0.1675045294687152","0.1675045294687152","0.13391781318932772","0.13391781318932772","0.13391781318932772","0.3646713501463334","0.3646713501463334","0.3646713501463334","0.4450664585456252","0.4450664585456252","0.4450664585456252","0.22417445356647173","0.22417445356647173","0.22417445356647173","0.786016914062202","0.786016914062202","0.786016914062202","0.2578708271185557","0.2578708271185557","0.2578708271185557","0.2519807597765556","0.2519807597765556","0.2519807597765556"
"227","0.2183063942939043","0.2183063942939043","0.2183063942939043","0.1523751625791192","0.1523751625791192","0.1523751625791192","0.3774735542635123","0.3774735542635123","0.3774735542635123","0.4553931374102831","0.4553931374102831","0.4553931374102831","0.22185111170013747","0.22185111170013747","0.22185111170013747","0.7831760318949819","0.7831760318949819","0.7831760318949819","0.24619657695293426","0.24619657695293426","0.24619657695293426","0.2330385045363353","0.2330385045363353","0.2330385045363353"
"228","0.2132218535989523","0.2132218535989523","0.2132218535989523","0.11337253637611866","0.11337253637611866","0.11337253637611866","0.3716473802924156","0.3716473802924156","0.3716473802924156","0.4435473224148154","0.4435473224148154","0.4435473224148154","0.2239012581606706","0.2239012581606706","0.2239012581606706","0.7995109260082245","0.7995109260082245","0.7995109260082245","0.2542451540629069","0.2542451540629069","0.2542451540629069","0.2474538219662813","0.2474538219662813","0.2474538219662813"
"229","0.2382058333605528","0.2382058333605528","0.2382058333605528","0.13515284145250916","0.13515284145250916","0.13515284145250916","0.36510964793463546","0.36510964793463546","0.36510964793463546","0.4517441100130479","0.4517441100130479","0.4517441100130479","0.22635351493954659","0.22635351493954659","0.22635351493954659","0.7569775034983953","0.7569775034983953","0.7569775034983953","0.2396937568982442","0.2396937568982442","0.2396937568982442","0.25218804295246416","0.25218804295246416","0.25218804295246416"
"230","0.1933069685474038","0.1933069685474038","0.1933069685474038","0.09612043527886271","0.09612043527886271","0.09612043527886271","0.3782520641883214","0.3782520641883214","0.3782520641883214","0.4526116258154313","0.4526116258154313","0.4526116258154313","0.22128375992178917","0.22128375992178917","0.22128375992178917","0.7600056792919835","0.7600056792919835","0.7600056792919835","0.23147782683372498","0.23147782683372498","0.23147782683372498","0.24488864036706778","0.24488864036706778","0.24488864036706778"
"231","0.18331188708543777","0.18331188708543777","0.18331188708543777","0.10758229531347752","0.10758229531347752","0.10758229531347752","0.4110363572835922","0.4110363572835922","0.4110363572835922","0.4441075998668869","0.4441075998668869","0.4441075998668869","0.22310297967245182","0.22310297967245182","0.22310297967245182","0.7732056366900603","0.7732056366900603","0.7732056366900603","0.2579188267389933","0.2579188267389933","0.2579188267389933","0.22731152921915054","0.22731152921915054","0.22731152921915054"
"232","0.1575543861836195","0.1575543861836195","0.1575543861836195","0.1054318998940289","0.1054318998940289","0.1054318998940289","0.3693563255170981","0.3693563255170981","0.3693563255170981","0.4540348133693139","0.4540348133693139","0.4540348133693139","0.22243843600153923","0.22243843600153923","0.22243843600153923","0.781703089363873","0.781703089363873","0.781703089363873","0.2490794102350871","0.2490794102350871","0.2490794102350871","0.24018625628489715","0.24018625628489715","0.24018625628489715"
