"Step","4l4h32-agtt-shortest-path (path) - train/f1","4l4h32-agtt-shortest-path (path) - train/f1__MIN","4l4h32-agtt-shortest-path (path) - train/f1__MAX","4l4h32-agtt-shortest-path (path) - val/f1","4l4h32-agtt-shortest-path (path) - val/f1__MIN","4l4h32-agtt-shortest-path (path) - val/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/f1","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/f1","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MAX","4l4h32-gps-shortest-path (er+sbm+path) - train/f1","4l4h32-gps-shortest-path (er+sbm+path) - train/f1__MIN","4l4h32-gps-shortest-path (er+sbm+path) - train/f1__MAX","4l4h32-gps-shortest-path (er+sbm+path) - val/f1","4l4h32-gps-shortest-path (er+sbm+path) - val/f1__MIN","4l4h32-gps-shortest-path (er+sbm+path) - val/f1__MAX","2l4h16-ibtt-shortest-path (path) - train/f1","2l4h16-ibtt-shortest-path (path) - train/f1__MIN","2l4h16-ibtt-shortest-path (path) - train/f1__MAX","2l4h16-ibtt-shortest-path (path) - val/f1","2l4h16-ibtt-shortest-path (path) - val/f1__MIN","2l4h16-ibtt-shortest-path (path) - val/f1__MAX"
"223","0.9218580335365909","0.9218580335365909","0.9218580335365909","0.9397163722462167","0.9397163722462167","0.9397163722462167","0.465092270793459","0.465092270793459","0.465092270793459","0.5089370517436625","0.5089370517436625","0.5089370517436625","0.5958409388571223","0.5958409388571223","0.5958409388571223","0.5428785631996175","0.5428785631996175","0.5428785631996175","0.8409157000437352","0.8409157000437352","0.8409157000437352","0.8920035505613382","0.8920035505613382","0.8920035505613382"
"224","0.8817159163065502","0.8817159163065502","0.8817159163065502","0.966150992350376","0.966150992350376","0.966150992350376","0.4948162783172268","0.4948162783172268","0.4948162783172268","0.5150922107025248","0.5150922107025248","0.5150922107025248","0.5929732463009584","0.5929732463009584","0.5929732463009584","0.5434714315508451","0.5434714315508451","0.5434714315508451","0.8495304749895466","0.8495304749895466","0.8495304749895466","0.9070500072049861","0.9070500072049861","0.9070500072049861"
"225","0.9114762184563672","0.9114762184563672","0.9114762184563672","0.9533046478636865","0.9533046478636865","0.9533046478636865","0.46805220055608615","0.46805220055608615","0.46805220055608615","0.5150572642761685","0.5150572642761685","0.5150572642761685","0.6121679821207845","0.6121679821207845","0.6121679821207845","0.5455054073192428","0.5455054073192428","0.5455054073192428","0.9182522250310725","0.9182522250310725","0.9182522250310725","0.9013926646069136","0.9013926646069136","0.9013926646069136"
"226","0.9250511169393354","0.9250511169393354","0.9250511169393354","0.9352206677419064","0.9352206677419064","0.9352206677419064","0.46531365773575056","0.46531365773575056","0.46531365773575056","0.5435384696918582","0.5435384696918582","0.5435384696918582","0.5941594047581459","0.5941594047581459","0.5941594047581459","0.5394920249804861","0.5394920249804861","0.5394920249804861","0.8738055043643737","0.8738055043643737","0.8738055043643737","0.8892694460701038","0.8892694460701038","0.8892694460701038"
"227","0.8781895927301883","0.8781895927301883","0.8781895927301883","0.9431485238061278","0.9431485238061278","0.9431485238061278","0.47830361636209245","0.47830361636209245","0.47830361636209245","0.5262024861603595","0.5262024861603595","0.5262024861603595","0.6254175007815371","0.6254175007815371","0.6254175007815371","0.5384525295016659","0.5384525295016659","0.5384525295016659","0.8652804300481","0.8652804300481","0.8652804300481","0.8888948520359276","0.8888948520359276","0.8888948520359276"
"228","0.9174463624923672","0.9174463624923672","0.9174463624923672","0.9515490892433549","0.9515490892433549","0.9515490892433549","0.4812039348525144","0.4812039348525144","0.4812039348525144","0.5324404912915789","0.5324404912915789","0.5324404912915789","0.6472650443842635","0.6472650443842635","0.6472650443842635","0.5401689610142352","0.5401689610142352","0.5401689610142352","0.852626848061719","0.852626848061719","0.852626848061719","0.9005311148468388","0.9005311148468388","0.9005311148468388"
"229","0.8852590464432449","0.8852590464432449","0.8852590464432449","0.9308655943443593","0.9308655943443593","0.9308655943443593","0.4642256391181739","0.4642256391181739","0.4642256391181739","0.5199614040716","0.5199614040716","0.5199614040716","0.6042417704752047","0.6042417704752047","0.6042417704752047","0.5384716234532784","0.5384716234532784","0.5384716234532784","0.8805487682431602","0.8805487682431602","0.8805487682431602","0.8965328863978635","0.8965328863978635","0.8965328863978635"
"230","0.8970114668008177","0.8970114668008177","0.8970114668008177","0.9794228122282367","0.9794228122282367","0.9794228122282367","0.49459268480637264","0.49459268480637264","0.49459268480637264","0.5525200872783036","0.5525200872783036","0.5525200872783036","0.6139106424210707","0.6139106424210707","0.6139106424210707","0.5536797978309952","0.5536797978309952","0.5536797978309952","0.8792392527867666","0.8792392527867666","0.8792392527867666","0.9017350160129608","0.9017350160129608","0.9017350160129608"
"231","0.8882402815064695","0.8882402815064695","0.8882402815064695","0.9592407045256541","0.9592407045256541","0.9592407045256541","0.5031780526513808","0.5031780526513808","0.5031780526513808","0.5384342179049901","0.5384342179049901","0.5384342179049901","0.6412843084690097","0.6412843084690097","0.6412843084690097","0.536447238482066","0.536447238482066","0.536447238482066","0.8785586489983657","0.8785586489983657","0.8785586489983657","0.8954431347486312","0.8954431347486312","0.8954431347486312"
"232","0.9433253530127561","0.9433253530127561","0.9433253530127561","0.9832789760028915","0.9832789760028915","0.9832789760028915","0.48291197748209475","0.48291197748209475","0.48291197748209475","0.5185191519359652","0.5185191519359652","0.5185191519359652","0.6258542269234267","0.6258542269234267","0.6258542269234267","0.5400896613824023","0.5400896613824023","0.5400896613824023","0.8596208702242215","0.8596208702242215","0.8596208702242215","0.8952013025966005","0.8952013025966005","0.8952013025966005"
"233","0.9023738754027957","0.9023738754027957","0.9023738754027957","0.959574182264339","0.959574182264339","0.959574182264339","0.487180433741967","0.487180433741967","0.487180433741967","0.5229275989977232","0.5229275989977232","0.5229275989977232","0.623889858463719","0.623889858463719","0.623889858463719","0.5420647570087382","0.5420647570087382","0.5420647570087382","0.8613919764984238","0.8613919764984238","0.8613919764984238","0.8775269564085016","0.8775269564085016","0.8775269564085016"
"234","0.9115942562168532","0.9115942562168532","0.9115942562168532","0.95219474624013","0.95219474624013","0.95219474624013","0.49694644524295734","0.49694644524295734","0.49694644524295734","0.5200761570077185","0.5200761570077185","0.5200761570077185","0.6159608367817618","0.6159608367817618","0.6159608367817618","0.539070397604972","0.539070397604972","0.539070397604972","0.8772744448931206","0.8772744448931206","0.8772744448931206","0.8945281652518606","0.8945281652518606","0.8945281652518606"
"235","0.9250382542833369","0.9250382542833369","0.9250382542833369","0.9192500054577598","0.9192500054577598","0.9192500054577598","0.47883771978245343","0.47883771978245343","0.47883771978245343","0.528462815899014","0.528462815899014","0.528462815899014","0.5925430221144401","0.5925430221144401","0.5925430221144401","0.538952097125113","0.538952097125113","0.538952097125113","0.8822213000710885","0.8822213000710885","0.8822213000710885","0.903933949517564","0.903933949517564","0.903933949517564"
"236","0.9486537778028883","0.9486537778028883","0.9486537778028883","0.9630208762742826","0.9630208762742826","0.9630208762742826","0.47135709462963266","0.47135709462963266","0.47135709462963266","0.5420083446114989","0.5420083446114989","0.5420083446114989","0.606789974269264","0.606789974269264","0.606789974269264","0.5382453557958969","0.5382453557958969","0.5382453557958969","0.9233434146458802","0.9233434146458802","0.9233434146458802","0.8686208653651343","0.8686208653651343","0.8686208653651343"
"237","0.9433173572108022","0.9433173572108022","0.9433173572108022","0.9541297413727905","0.9541297413727905","0.9541297413727905","0.4885012516680683","0.4885012516680683","0.4885012516680683","0.5198843152476473","0.5198843152476473","0.5198843152476473","0.577966045027898","0.577966045027898","0.577966045027898","0.5394721340803947","0.5394721340803947","0.5394721340803947","0.8717145208825802","0.8717145208825802","0.8717145208825802","0.9019879628216844","0.9019879628216844","0.9019879628216844"
"238","0.9059782732168967","0.9059782732168967","0.9059782732168967","0.9765703436671977","0.9765703436671977","0.9765703436671977","0.4876352847805803","0.4876352847805803","0.4876352847805803","0.5203848632645788","0.5203848632645788","0.5203848632645788","0.6090642342567277","0.6090642342567277","0.6090642342567277","0.541319406048644","0.541319406048644","0.541319406048644","0.8672822202068871","0.8672822202068871","0.8672822202068871","0.8904972631787852","0.8904972631787852","0.8904972631787852"
"239","0.9015615644046993","0.9015615644046993","0.9015615644046993","0.9778443053090844","0.9778443053090844","0.9778443053090844","0.49022639425925024","0.49022639425925024","0.49022639425925024","0.5329244518404187","0.5329244518404187","0.5329244518404187","0.6267240210999525","0.6267240210999525","0.6267240210999525","0.5384974578943685","0.5384974578943685","0.5384974578943685","0.89127616619317","0.89127616619317","0.89127616619317","0.913786465962453","0.913786465962453","0.913786465962453"
"240","0.9061262379582153","0.9061262379582153","0.9061262379582153","0.9471404613474832","0.9471404613474832","0.9471404613474832","0.4801866238820343","0.4801866238820343","0.4801866238820343","0.5312578149149354","0.5312578149149354","0.5312578149149354","0.6255600689258399","0.6255600689258399","0.6255600689258399","0.5418978004934779","0.5418978004934779","0.5418978004934779","0.8754128833711042","0.8754128833711042","0.8754128833711042","0.9208862284992431","0.9208862284992431","0.9208862284992431"
"241","0.9256328771098056","0.9256328771098056","0.9256328771098056","0.9393444063206337","0.9393444063206337","0.9393444063206337","0.4882469231200495","0.4882469231200495","0.4882469231200495","0.5317410038847723","0.5317410038847723","0.5317410038847723","0.6128758365140746","0.6128758365140746","0.6128758365140746","0.541283618277395","0.541283618277395","0.541283618277395","0.9012858992195386","0.9012858992195386","0.9012858992195386","0.9180031093785153","0.9180031093785153","0.9180031093785153"
"242","0.8895223344738902","0.8895223344738902","0.8895223344738902","0.9519554913900258","0.9519554913900258","0.9519554913900258","0.5048908026364193","0.5048908026364193","0.5048908026364193","0.5378340331746982","0.5378340331746982","0.5378340331746982","0.616866855916557","0.616866855916557","0.616866855916557","0.5375533894886968","0.5375533894886968","0.5375533894886968","0.8657830384747425","0.8657830384747425","0.8657830384747425","0.90894398154184","0.90894398154184","0.90894398154184"
"243","0.9291354105166864","0.9291354105166864","0.9291354105166864","0.9562932229034876","0.9562932229034876","0.9562932229034876","0.4733863897100376","0.4733863897100376","0.4733863897100376","0.5192335590007526","0.5192335590007526","0.5192335590007526","0.6195947025872843","0.6195947025872843","0.6195947025872843","0.5428050030194917","0.5428050030194917","0.5428050030194917","0.8707529763852401","0.8707529763852401","0.8707529763852401","0.9224480883067814","0.9224480883067814","0.9224480883067814"
"244","0.9299501085840473","0.9299501085840473","0.9299501085840473","0.9413816736793434","0.9413816736793434","0.9413816736793434","0.487483695882924","0.487483695882924","0.487483695882924","0.5403747635421495","0.5403747635421495","0.5403747635421495","0.6120973233793149","0.6120973233793149","0.6120973233793149","0.5367261560179846","0.5367261560179846","0.5367261560179846","0.887501101309706","0.887501101309706","0.887501101309706","0.9251413075389466","0.9251413075389466","0.9251413075389466"
"245","0.8902732758285496","0.8902732758285496","0.8902732758285496","0.8815582630080336","0.8815582630080336","0.8815582630080336","0.472216467130332","0.472216467130332","0.472216467130332","0.5478547483852769","0.5478547483852769","0.5478547483852769","0.639618878769463","0.639618878769463","0.639618878769463","0.5359760770714328","0.5359760770714328","0.5359760770714328","0.8689455235146071","0.8689455235146071","0.8689455235146071","0.9163197656275445","0.9163197656275445","0.9163197656275445"
"246","0.8763559603523837","0.8763559603523837","0.8763559603523837","0.8918383315120688","0.8918383315120688","0.8918383315120688","0.5019158272809873","0.5019158272809873","0.5019158272809873","0.5203741398040252","0.5203741398040252","0.5203741398040252","0.6096665669020501","0.6096665669020501","0.6096665669020501","0.5328228492526849","0.5328228492526849","0.5328228492526849","0.873143814310304","0.873143814310304","0.873143814310304","0.9112792574283508","0.9112792574283508","0.9112792574283508"
"247","0.9010596708399781","0.9010596708399781","0.9010596708399781","0.916635190801546","0.916635190801546","0.916635190801546","0.49411573188641933","0.49411573188641933","0.49411573188641933","0.5141061020746706","0.5141061020746706","0.5141061020746706","0.6175281620679202","0.6175281620679202","0.6175281620679202","0.5361189039864397","0.5361189039864397","0.5361189039864397","0.8459879397976713","0.8459879397976713","0.8459879397976713","0.8868301973591654","0.8868301973591654","0.8868301973591654"
"248","0.907220356189028","0.907220356189028","0.907220356189028","0.9636247030131195","0.9636247030131195","0.9636247030131195","0.484461167417558","0.484461167417558","0.484461167417558","0.5504670872426868","0.5504670872426868","0.5504670872426868","0.6153228373205428","0.6153228373205428","0.6153228373205428","0.5390182671504519","0.5390182671504519","0.5390182671504519","0.8559874954491046","0.8559874954491046","0.8559874954491046","0.9207968360149441","0.9207968360149441","0.9207968360149441"
"249","0.8953501211772833","0.8953501211772833","0.8953501211772833","0.9416264488155224","0.9416264488155224","0.9416264488155224","0.505073596796886","0.505073596796886","0.505073596796886","0.539476752424756","0.539476752424756","0.539476752424756","0.6044187124752821","0.6044187124752821","0.6044187124752821","0.5407016097515795","0.5407016097515795","0.5407016097515795","0.8960571331858806","0.8960571331858806","0.8960571331858806","0.9101974680754155","0.9101974680754155","0.9101974680754155"
"250","0.8672302537594503","0.8672302537594503","0.8672302537594503","0.9233628841584297","0.9233628841584297","0.9233628841584297","0.5177875841403686","0.5177875841403686","0.5177875841403686","0.5420974283752061","0.5420974283752061","0.5420974283752061","0.6277109482967077","0.6277109482967077","0.6277109482967077","0.5442411599908367","0.5442411599908367","0.5442411599908367","0.8878510186464023","0.8878510186464023","0.8878510186464023","0.9192373582297247","0.9192373582297247","0.9192373582297247"
"251","0.9158917030252661","0.9158917030252661","0.9158917030252661","0.9643856911371359","0.9643856911371359","0.9643856911371359","0.5080956884443499","0.5080956884443499","0.5080956884443499","0.5278470270930722","0.5278470270930722","0.5278470270930722","0.6067578762118195","0.6067578762118195","0.6067578762118195","0.5414258168401812","0.5414258168401812","0.5414258168401812","0.8909926161899909","0.8909926161899909","0.8909926161899909","0.9033583708142934","0.9033583708142934","0.9033583708142934"
"252","0.9066716516832927","0.9066716516832927","0.9066716516832927","0.9605900872722284","0.9605900872722284","0.9605900872722284","0.5287793674396594","0.5287793674396594","0.5287793674396594","0.5320656493332826","0.5320656493332826","0.5320656493332826","0.6144617455117811","0.6144617455117811","0.6144617455117811","0.5400400332420386","0.5400400332420386","0.5400400332420386","0.9099436356272255","0.9099436356272255","0.9099436356272255","0.9162192768363167","0.9162192768363167","0.9162192768363167"
"253","0.9498601822675877","0.9498601822675877","0.9498601822675877","0.9180092892612375","0.9180092892612375","0.9180092892612375","0.4836784924618831","0.4836784924618831","0.4836784924618831","0.5460160506086282","0.5460160506086282","0.5460160506086282","0.6111346735166645","0.6111346735166645","0.6111346735166645","0.5421179485330189","0.5421179485330189","0.5421179485330189","0.8928244972364094","0.8928244972364094","0.8928244972364094","0.9342246779571107","0.9342246779571107","0.9342246779571107"
"254","0.8908516097535021","0.8908516097535021","0.8908516097535021","0.9761852984402302","0.9761852984402302","0.9761852984402302","0.4954839919984437","0.4954839919984437","0.4954839919984437","0.5275503003398214","0.5275503003398214","0.5275503003398214","0.6130099454458768","0.6130099454458768","0.6130099454458768","0.5341096254422607","0.5341096254422607","0.5341096254422607","0.8876403172573916","0.8876403172573916","0.8876403172573916","0.9286173132636159","0.9286173132636159","0.9286173132636159"
"255","0.9205740892279476","0.9205740892279476","0.9205740892279476","0.9740992993157508","0.9740992993157508","0.9740992993157508","0.507511262528974","0.507511262528974","0.507511262528974","0.5378086378239019","0.5378086378239019","0.5378086378239019","0.6067041872797571","0.6067041872797571","0.6067041872797571","0.5428458569566325","0.5428458569566325","0.5428458569566325","0.8791305194734738","0.8791305194734738","0.8791305194734738","0.9321960338148589","0.9321960338148589","0.9321960338148589"
"256","0.9388108625127599","0.9388108625127599","0.9388108625127599","0.9552325400657751","0.9552325400657751","0.9552325400657751","0.5036064327644046","0.5036064327644046","0.5036064327644046","0.5309510022358576","0.5309510022358576","0.5309510022358576","0.6364172618345578","0.6364172618345578","0.6364172618345578","0.5359263916158925","0.5359263916158925","0.5359263916158925","0.9164708351963037","0.9164708351963037","0.9164708351963037","0.9057113843108469","0.9057113843108469","0.9057113843108469"
"257","0.8855660518873463","0.8855660518873463","0.8855660518873463","0.9300665979825419","0.9300665979825419","0.9300665979825419","0.4809894550431561","0.4809894550431561","0.4809894550431561","0.5412805130843849","0.5412805130843849","0.5412805130843849","0.5950048519806551","0.5950048519806551","0.5950048519806551","0.5446034212475568","0.5446034212475568","0.5446034212475568","0.8860188895114288","0.8860188895114288","0.8860188895114288","0.9225945147928448","0.9225945147928448","0.9225945147928448"
"258","0.8954648250637853","0.8954648250637853","0.8954648250637853","0.9704628565514598","0.9704628565514598","0.9704628565514598","0.48802830406307995","0.48802830406307995","0.48802830406307995","0.5573190781683662","0.5573190781683662","0.5573190781683662","0.6250517119079051","0.6250517119079051","0.6250517119079051","0.5470971854390249","0.5470971854390249","0.5470971854390249","0.8915079896354146","0.8915079896354146","0.8915079896354146","0.9277659726053169","0.9277659726053169","0.9277659726053169"
"259","0.8834717783811448","0.8834717783811448","0.8834717783811448","0.9824355373187222","0.9824355373187222","0.9824355373187222","0.49063398063802693","0.49063398063802693","0.49063398063802693","0.5460435725344154","0.5460435725344154","0.5460435725344154","0.6343572200603264","0.6343572200603264","0.6343572200603264","0.5397679887605756","0.5397679887605756","0.5397679887605756","0.9111741692106972","0.9111741692106972","0.9111741692106972","0.9276696618213769","0.9276696618213769","0.9276696618213769"
"260","0.9151853526692127","0.9151853526692127","0.9151853526692127","0.9602350697301402","0.9602350697301402","0.9602350697301402","0.5061009968165555","0.5061009968165555","0.5061009968165555","0.5295024407409804","0.5295024407409804","0.5295024407409804","0.6290479289404183","0.6290479289404183","0.6290479289404183","0.544272397671573","0.544272397671573","0.544272397671573","0.8926683846137373","0.8926683846137373","0.8926683846137373","0.9289591233352608","0.9289591233352608","0.9289591233352608"
"261","0.9426896448006681","0.9426896448006681","0.9426896448006681","0.9840325906028984","0.9840325906028984","0.9840325906028984","0.48588710046622047","0.48588710046622047","0.48588710046622047","0.5369602029497329","0.5369602029497329","0.5369602029497329","0.6127875312550478","0.6127875312550478","0.6127875312550478","0.5386920870031463","0.5386920870031463","0.5386920870031463","0.8942620929705566","0.8942620929705566","0.8942620929705566","0.9349206690934024","0.9349206690934024","0.9349206690934024"
"262","0.908651218148095","0.908651218148095","0.908651218148095","0.9622471496946501","0.9622471496946501","0.9622471496946501","0.4810028574161432","0.4810028574161432","0.4810028574161432","0.5443501717042564","0.5443501717042564","0.5443501717042564","0.6345458449022687","0.6345458449022687","0.6345458449022687","0.531035379128044","0.531035379128044","0.531035379128044","0.9043186620980316","0.9043186620980316","0.9043186620980316","0.9104486071009841","0.9104486071009841","0.9104486071009841"
"263","0.9395868591084244","0.9395868591084244","0.9395868591084244","0.9518994599442605","0.9518994599442605","0.9518994599442605","0.4939886880775932","0.4939886880775932","0.4939886880775932","0.5164782326370586","0.5164782326370586","0.5164782326370586","0.616172159345473","0.616172159345473","0.616172159345473","0.5324278212173198","0.5324278212173198","0.5324278212173198","0.9048709920138962","0.9048709920138962","0.9048709920138962","0.9216921571615864","0.9216921571615864","0.9216921571615864"
"264","0.9336403213283563","0.9336403213283563","0.9336403213283563","0.9622042679489897","0.9622042679489897","0.9622042679489897","0.51512187594051","0.51512187594051","0.51512187594051","0.5367557310747427","0.5367557310747427","0.5367557310747427","0.6030074052234169","0.6030074052234169","0.6030074052234169","0.5363706081175086","0.5363706081175086","0.5363706081175086","0.9069473830768725","0.9069473830768725","0.9069473830768725","0.9195554910539377","0.9195554910539377","0.9195554910539377"
"265","0.9382573065480591","0.9382573065480591","0.9382573065480591","0.969529903576361","0.969529903576361","0.969529903576361","0.4858371182355968","0.4858371182355968","0.4858371182355968","0.5373814502079465","0.5373814502079465","0.5373814502079465","0.6353286863074366","0.6353286863074366","0.6353286863074366","0.5315511054760851","0.5315511054760851","0.5315511054760851","0.9045979697698264","0.9045979697698264","0.9045979697698264","0.9174463374309794","0.9174463374309794","0.9174463374309794"
"266","0.9508920042889346","0.9508920042889346","0.9508920042889346","0.9655042994306192","0.9655042994306192","0.9655042994306192","0.4719752333996379","0.4719752333996379","0.4719752333996379","0.5317476140502931","0.5317476140502931","0.5317476140502931","0.6408450440547491","0.6408450440547491","0.6408450440547491","0.5343751870770913","0.5343751870770913","0.5343751870770913","0.8964460186195518","0.8964460186195518","0.8964460186195518","0.926451969204235","0.926451969204235","0.926451969204235"
"267","0.9226882029820972","0.9226882029820972","0.9226882029820972","0.9507357329469043","0.9507357329469043","0.9507357329469043","0.4972499272778666","0.4972499272778666","0.4972499272778666","0.5275852568965321","0.5275852568965321","0.5275852568965321","0.6109018114795721","0.6109018114795721","0.6109018114795721","0.537815895880263","0.537815895880263","0.537815895880263","0.8936775548672004","0.8936775548672004","0.8936775548672004","0.9213681178322527","0.9213681178322527","0.9213681178322527"
"268","0.9288988287095069","0.9288988287095069","0.9288988287095069","0.9748697475289585","0.9748697475289585","0.9748697475289585","0.5216141870869201","0.5216141870869201","0.5216141870869201","0.5471892149055048","0.5471892149055048","0.5471892149055048","0.6173657339508718","0.6173657339508718","0.6173657339508718","0.5373749708113017","0.5373749708113017","0.5373749708113017","0.9191805350306288","0.9191805350306288","0.9191805350306288","0.9293027439497025","0.9293027439497025","0.9293027439497025"
"269","0.8761527009948435","0.8761527009948435","0.8761527009948435","0.9858979336619055","0.9858979336619055","0.9858979336619055","0.527744062769271","0.527744062769271","0.527744062769271","0.539878680772775","0.539878680772775","0.539878680772775","0.5993219613167494","0.5993219613167494","0.5993219613167494","0.5402372032983853","0.5402372032983853","0.5402372032983853","0.9043693741499895","0.9043693741499895","0.9043693741499895","0.9175802643494207","0.9175802643494207","0.9175802643494207"
"270","0.918168047448185","0.918168047448185","0.918168047448185","0.9711132555976152","0.9711132555976152","0.9711132555976152","0.4803043252534196","0.4803043252534196","0.4803043252534196","0.5168216256159058","0.5168216256159058","0.5168216256159058","0.6108343024644687","0.6108343024644687","0.6108343024644687","0.5406934310460981","0.5406934310460981","0.5406934310460981","0.8889099183948607","0.8889099183948607","0.8889099183948607","0.9355800458783321","0.9355800458783321","0.9355800458783321"
"271","0.9334659348075803","0.9334659348075803","0.9334659348075803","0.94448036213803","0.94448036213803","0.94448036213803","0.48558437117511205","0.48558437117511205","0.48558437117511205","0.5297174046171945","0.5297174046171945","0.5297174046171945","0.6374297087323136","0.6374297087323136","0.6374297087323136","0.5405261970748082","0.5405261970748082","0.5405261970748082","0.8989758933156805","0.8989758933156805","0.8989758933156805","0.934408640966782","0.934408640966782","0.934408640966782"
"272","0.9118736804624015","0.9118736804624015","0.9118736804624015","0.9404844130130374","0.9404844130130374","0.9404844130130374","0.4718896425953483","0.4718896425953483","0.4718896425953483","0.5305489719629689","0.5305489719629689","0.5305489719629689","0.6320924928334583","0.6320924928334583","0.6320924928334583","0.5385961582770143","0.5385961582770143","0.5385961582770143","0.9303316872849191","0.9303316872849191","0.9303316872849191","0.917940261661739","0.917940261661739","0.917940261661739"
"273","0.9309454607045762","0.9309454607045762","0.9309454607045762","0.9638853824890576","0.9638853824890576","0.9638853824890576","0.4867156517015718","0.4867156517015718","0.4867156517015718","0.5243880804270414","0.5243880804270414","0.5243880804270414","0.618752401893259","0.618752401893259","0.618752401893259","0.538833287953601","0.538833287953601","0.538833287953601","0.9060507497710516","0.9060507497710516","0.9060507497710516","0.9374414216526828","0.9374414216526828","0.9374414216526828"
"274","0.9233345154743695","0.9233345154743695","0.9233345154743695","0.9550130887102308","0.9550130887102308","0.9550130887102308","0.48479516700262076","0.48479516700262076","0.48479516700262076","0.5345694514363418","0.5345694514363418","0.5345694514363418","0.6531079840923232","0.6531079840923232","0.6531079840923232","0.5317409636971314","0.5317409636971314","0.5317409636971314","0.8931435673274375","0.8931435673274375","0.8931435673274375","0.9327017730062008","0.9327017730062008","0.9327017730062008"
"275","0.9267110649518424","0.9267110649518424","0.9267110649518424","0.9706460095365743","0.9706460095365743","0.9706460095365743","0.5013561837737633","0.5013561837737633","0.5013561837737633","0.5470579387376796","0.5470579387376796","0.5470579387376796","0.6029040442216292","0.6029040442216292","0.6029040442216292","0.5344920394527374","0.5344920394527374","0.5344920394527374","0.894999153155318","0.894999153155318","0.894999153155318","0.9291951376161496","0.9291951376161496","0.9291951376161496"
"276","0.9418573228151736","0.9418573228151736","0.9418573228151736","0.9789685039760383","0.9789685039760383","0.9789685039760383","0.5247423739892879","0.5247423739892879","0.5247423739892879","0.5320915390819918","0.5320915390819918","0.5320915390819918","0.6471942477675219","0.6471942477675219","0.6471942477675219","0.5374687207188256","0.5374687207188256","0.5374687207188256","0.8960275802000679","0.8960275802000679","0.8960275802000679","0.9317646128544885","0.9317646128544885","0.9317646128544885"
"277","0.9384187767859565","0.9384187767859565","0.9384187767859565","0.9536295297805274","0.9536295297805274","0.9536295297805274","0.509304471962369","0.509304471962369","0.509304471962369","0.542831255353816","0.542831255353816","0.542831255353816","0.633725689313073","0.633725689313073","0.633725689313073","0.5357940767177636","0.5357940767177636","0.5357940767177636","0.9141975011175558","0.9141975011175558","0.9141975011175558","0.9232895128131177","0.9232895128131177","0.9232895128131177"
"278","0.9455852816337007","0.9455852816337007","0.9455852816337007","0.9831104796742725","0.9831104796742725","0.9831104796742725","0.4940946770313623","0.4940946770313623","0.4940946770313623","0.5222489470688157","0.5222489470688157","0.5222489470688157","0.6260419825847842","0.6260419825847842","0.6260419825847842","0.5386755051396249","0.5386755051396249","0.5386755051396249","0.9145834613744822","0.9145834613744822","0.9145834613744822","0.9356776238990339","0.9356776238990339","0.9356776238990339"
"279","0.966071114939751","0.966071114939751","0.966071114939751","0.9784056497371502","0.9784056497371502","0.9784056497371502","0.4825275680360243","0.4825275680360243","0.4825275680360243","0.539085376014214","0.539085376014214","0.539085376014214","0.5920755399541742","0.5920755399541742","0.5920755399541742","0.5386644144992895","0.5386644144992895","0.5386644144992895","0.9025372929229137","0.9025372929229137","0.9025372929229137","0.9325670292727806","0.9325670292727806","0.9325670292727806"
"280","0.9722342564671838","0.9722342564671838","0.9722342564671838","0.9472638979740318","0.9472638979740318","0.9472638979740318","0.4837402100770833","0.4837402100770833","0.4837402100770833","0.5370892033186713","0.5370892033186713","0.5370892033186713","0.6335656260165184","0.6335656260165184","0.6335656260165184","0.535670507722387","0.535670507722387","0.535670507722387","0.8996593857675291","0.8996593857675291","0.8996593857675291","0.9278133056576888","0.9278133056576888","0.9278133056576888"
"281","0.9151803786102125","0.9151803786102125","0.9151803786102125","0.9626701357104148","0.9626701357104148","0.9626701357104148","0.4927521697078687","0.4927521697078687","0.4927521697078687","0.5492387907849917","0.5492387907849917","0.5492387907849917","0.617264528723709","0.617264528723709","0.617264528723709","0.5385414396507413","0.5385414396507413","0.5385414396507413","0.8972515452640297","0.8972515452640297","0.8972515452640297","0.9235104930641203","0.9235104930641203","0.9235104930641203"
"282","0.9293259006138116","0.9293259006138116","0.9293259006138116","0.977149235434293","0.977149235434293","0.977149235434293","0.5122926309955392","0.5122926309955392","0.5122926309955392","0.52152760739148","0.52152760739148","0.52152760739148","0.6304502739312481","0.6304502739312481","0.6304502739312481","0.5387621871687656","0.5387621871687656","0.5387621871687656","0.9049804723207112","0.9049804723207112","0.9049804723207112","0.923163446226651","0.923163446226651","0.923163446226651"
"283","0.9270660174545727","0.9270660174545727","0.9270660174545727","0.9790610704300942","0.9790610704300942","0.9790610704300942","0.5035849347836537","0.5035849347836537","0.5035849347836537","0.517527408944401","0.517527408944401","0.517527408944401","0.6262397480381062","0.6262397480381062","0.6262397480381062","0.539704903399738","0.539704903399738","0.539704903399738","0.90759464946127","0.90759464946127","0.90759464946127","0.9184606930051705","0.9184606930051705","0.9184606930051705"
